# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/120_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u032-20160314_161604.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u033-20160314_161605.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u034-20160314_161625.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u035-20160314_161654.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u036-20160314_161710.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u037-20160314_161713.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u038-20160314_161714.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u039-20160314_161720.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u040-20160314_161843.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u041-20160314_161935.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u042-20160314_161934.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u043-20160314_161945.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u044-20160314_162020.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u045-20160314_162022.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u046-20160314_162158.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u047-20160314_162211.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u048-20160314_162308.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u049-20160314_162313.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u050-20160314_162356.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u051-20160314_162422.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u052-20160314_162428.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u053-20160314_162444.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u054-20160314_162452.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u055-20160314_162527.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u056-20160314_162528.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u057-20160314_162530.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u058-20160314_162537.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u059-20160314_162550.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u060-20160314_162600.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u061-20160314_162612.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u062-20160314_162613.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u063-20160314_162636.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u064-20160314_162643.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u065-20160314_162644.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u066-20160314_162708.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u067-20160314_162719.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u068-20160314_162736.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u069-20160314_162810.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u070-20160314_162813.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u071-20160314_162819.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u072-20160314_162822.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u073-20160314_162827.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u074-20160314_162836.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u075-20160314_162905.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u076-20160314_163027.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u077-20160314_163135.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u078-20160314_163145.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u079-20160314_163217.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u080-20160314_163218.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u081-20160314_163246.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u082-20160314_163527.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u083-20160314_163641.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u084-20160314_163648.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u085-20160314_163659.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u086-20160314_163716.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u087-20160314_163748.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u088-20160314_163755.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u089-20160314_163903.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u090-20160314_163914.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u091-20160314_164022.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u092-20160314_164037.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u093-20160314_164049.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u094-20160314_164107.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u095-20160314_164229.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u096-20160314_164536.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u097-20160314_164557.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u098-20160314_164601.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u099-20160314_164614.csv,,,,
# logfiles/owl_thresh/120_thr_owl/120_thr_owl_u100-20160314_164623.csv,,,,
