# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/170_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
9.0,1.99081095601,5.47707603458e-07,0.000533718143481,7.53237888145e-08
10.0,1.99162045127,5.44239688978e-07,0.00046147666034,6.74560203246e-08
15.0,1.99484135137,4.97422728472e-07,0.000196941953763,3.98560727833e-08
20.0,1.99692886374,3.98882534241e-07,7.32731843555e-05,1.96822889632e-08
25.0,1.99822518226,2.98540930966e-07,2.49600906687e-05,8.33866023464e-09
30.0,1.99899562756,2.28700282019e-07,8.04576350755e-06,3.64898191645e-09
35.0,1.99943384689,1.86751808484e-07,2.56489203823e-06,1.68471850426e-09
40.0,1.99964787891,1.38485535582e-07,9.92973677221e-07,7.74486019816e-10
45.0,1.99968212365,1.21132238424e-07,8.09525082098e-07,6.17928670324e-10
50.0,1.99951803936,1.37329604713e-07,1.85978215679e-06,1.06270640635e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u001-20160314_192618.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u002-20160314_192619.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u003-20160314_192625.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u004-20160314_192631.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u005-20160314_192715.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u006-20160314_192730.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u007-20160314_192757.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u008-20160314_192817.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u009-20160314_192824.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u010-20160314_192857.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u011-20160314_192857.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u012-20160314_192913.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u013-20160314_192932.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u014-20160314_193006.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u015-20160314_193013.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u016-20160314_193013.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u017-20160314_193031.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u018-20160314_193034.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u019-20160314_193123.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u020-20160314_193129.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u021-20160314_193137.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u022-20160314_193210.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u023-20160314_193212.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u024-20160314_193408.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u025-20160314_193457.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u026-20160314_193513.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u027-20160314_193538.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u028-20160314_193550.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u029-20160314_193716.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u030-20160314_193722.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u031-20160314_193726.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u032-20160314_193741.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u033-20160314_193750.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u034-20160314_193757.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u035-20160314_193802.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u036-20160314_193810.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u037-20160314_193852.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u038-20160314_193922.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u039-20160314_193941.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u040-20160314_193948.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u041-20160314_194038.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u042-20160314_194124.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u043-20160314_194212.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u044-20160314_194228.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u045-20160314_194313.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u046-20160314_194317.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u047-20160314_194509.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u048-20160314_194519.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u049-20160314_194537.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u050-20160314_194552.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u051-20160314_194657.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u052-20160314_194706.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u053-20160314_194732.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u054-20160314_194755.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u055-20160314_194823.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u056-20160314_194828.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u057-20160314_194844.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u058-20160314_194857.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u059-20160314_194901.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u060-20160314_194955.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u061-20160314_195018.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u062-20160314_195047.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u063-20160314_195052.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u064-20160314_195053.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u065-20160314_195111.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u066-20160314_195121.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u067-20160314_195142.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u068-20160314_195147.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u069-20160314_195155.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u070-20160314_195215.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u071-20160314_195235.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u072-20160314_195243.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u073-20160314_195342.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u074-20160314_195432.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u075-20160314_195438.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u076-20160314_195556.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u077-20160314_195650.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u078-20160314_195657.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u079-20160314_195710.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u080-20160314_195748.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u081-20160314_195803.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u082-20160314_195924.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u083-20160314_195943.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u084-20160314_200001.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u085-20160314_200021.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u086-20160314_200025.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u087-20160314_200054.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u088-20160314_200128.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u089-20160314_200210.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u090-20160314_200222.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u091-20160314_200227.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u092-20160314_200251.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u093-20160314_200300.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u094-20160314_200315.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u095-20160314_200322.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u096-20160314_200327.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u097-20160314_200329.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u098-20160314_200334.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u099-20160314_200334.csv,,,,
# logfiles/owl_thresh/170_thr_owl/170_thr_owl_u100-20160314_200342.csv,,,,
